sc_point_gid,class,capacity,capital_adder_per_mw,cf
139762,10,0.0,0,0.0
139763,10,0.0,0,0.0
139764,10,0.0,0,0.0
139765,10,0.0,0,0.0
139766,10,0.0,0,0.0
139767,10,0.0,0,0.0
139768,10,0.0,0,0.0
139769,10,0.0,0,0.0
139802,10,0.0,0,0.0
139803,10,0.0,0,0.0
139804,10,0.33,0,0.0382
139805,10,1.17,0,0.1489
139806,10,3.71,0,0.2303
139807,10,0.0,0,0.0
139808,10,0.0,0,0.0
139809,10,0.0,0,0.0
139810,10,0.0,0,0.0
139811,10,0.0,0,0.0
139812,10,0.0,0,0.0
139813,10,0.0,0,0.0
139814,10,0.0,0,0.0
139815,10,0.0,0,0.0
139816,10,0.0,0,0.0
139817,10,0.0,0,0.0
139818,10,0.0,0,0.0
140396,9,0.31,0,0.9445
140397,10,2.55,0,0.7201
140398,9,2.53,0,0.9446
140399,9,4.41,0,0.9446
140400,10,1.01,0,0.5823
140401,10,0.0,0,0.0
140402,10,0.0,0,0.0
140403,10,0.0,0,0.0
140404,10,0.0,0,0.0
140405,10,0.0,0,0.0
140406,10,0.0,0,0.0
140407,10,0.49,0,0.1123
140408,10,2.56,0,0.3588
140409,10,0.0,0,0.0
140411,9,0.83,0,0.7884
140412,10,0.0,0,0.0
140413,10,0.16,0,0.1257
140414,10,0.7,0,0.4118
140415,10,1.48,0,0.4051
140416,10,0.73,0,0.4178
140417,8,0.07,0,0.945
140428,10,0.21,0,0.7843
140429,10,0.05,0,0.021
140430,10,0.0,0,0.0
140433,10,0.0,0,0.0
140434,10,0.0,0,0.0
140435,10,0.0,0,0.0
140436,10,0.0,0,0.0
140437,10,0.0,0,0.0
140438,10,0.0,0,0.0
140439,10,0.0,0,0.0
140440,10,0.0,0,0.0
140441,10,0.0,0,0.0
140442,10,0.0,0,0.0
140443,10,4.42,0,0.2587
140444,10,0.0,0,0.0
140445,10,0.0,0,0.0
140446,10,0.0,0,0.0
140447,10,0.0,0,0.0
140448,10,0.0,0,0.0
140449,10,0.0,0,0.0
140450,10,0.0,0,0.0
140486,10,0.0,0,0.0
140487,10,0.0,0,0.0
140488,10,0.0,0,0.0
140489,10,0.0,0,0.0
140490,10,0.0,0,0.0
140491,10,0.0,0,0.0
140492,10,0.0,0,0.0
140493,10,0.0,0,0.0
140494,10,0.0,0,0.0
140495,10,0.0,0,0.0
140496,10,0.0,0,0.0
140497,10,0.0,0,0.0
140498,10,0.0,0,0.0
140499,10,0.0,0,0.0
140500,10,0.0,0,0.0
140501,10,0.0,0,0.0
140502,10,0.0,0,0.0
140503,10,0.0,0,0.0
141083,9,4.23,0,0.9172
141084,10,0.84,0,0.3902
141085,10,0.0,0,0.0
141086,10,0.0,0,0.0
141087,10,0.61,0,0.0673
141088,10,0.0,0,0.0
141089,10,0.0,0,0.0
141090,10,0.0,0,0.0002
141091,10,5.51,0,0.538
141092,10,3.77,0,0.4469
141093,10,4.04,0,0.3302
141094,8,3.3,0,0.9169
141095,10,1.28,0,0.6232
141096,10,0.0,0,0.0
141097,10,0.0,0,0.0
141098,10,0.0,0,0.0
141099,10,0.22,0,0.4763
141100,10,0.13,0,0.179
141113,10,0.0,0,0.0
141118,10,0.0,0,0.0
141120,10,0.0,0,0.0
141121,10,0.0,0,0.0
141122,10,0.0,0,0.0
141123,10,0.0,0,0.0
141124,10,0.0,0,0.0
141125,10,0.0,0,0.0
141126,10,0.0,0,0.0
141127,10,0.0,0,0.0
141128,10,0.0,0,0.0
141129,10,0.0,0,0.0
141130,10,0.0,0,0.0
141131,10,0.0,0,0.0
141132,10,0.0,0,0.0
141133,10,0.0,0,0.0
141134,10,0.0,0,0.0
141168,10,0.0,0,0.0
141169,10,0.0,0,0.0
141170,10,0.0,0,0.0
141171,10,0.0,0,0.0
141172,10,0.84,0,0.0555
141173,10,0.7,0,0.1309
141174,10,0.0,0,0.0
141175,10,0.64,0,0.1471
141176,10,0.78,0,0.1185
141177,10,0.0,0,0.0
141178,10,0.0,0,0.0
141179,10,0.0,0,0.0
141180,10,0.0,0,0.0
141181,10,0.0,0,0.0
141182,10,0.0,0,0.0
141183,10,0.0,0,0.0
141184,10,0.0,0,0.0
141185,10,0.0,0,0.0
141186,10,0.0,0,0.0
141187,10,0.0,0,0.0
141768,10,0.85,0,0.239
141769,10,0.0,0,0.0
141770,10,0.0,0,0.0
141771,10,0.74,0,0.3531
141772,10,0.66,0,0.0708
141773,10,0.0,0,0.0
141774,10,0.0,0,0.0011
141775,9,3.73,0,0.9444
141776,10,3.69,0,0.6929
141777,10,0.04,0,0.3735
141778,10,0.61,0,0.4421
141779,8,2.82,0,0.9097
141780,10,3.39,0,0.6821
141781,8,0.65,0,0.8938
141782,10,0.0,0,0.0
141783,10,0.0,0,0.0
141786,10,0.0,0,0.0
141788,10,0.0,0,0.0
141796,10,0.0,0,0.0
141797,10,0.0,0,0.0
141798,10,0.0,0,0.0
141799,10,0.0,0,0.0
141805,10,0.0,0,0.0
141806,10,0.0,0,0.0
141807,10,0.0,0,0.0
141808,10,0.0,0,0.0
141809,10,0.0,0,0.0
141810,10,0.67,0,0.0362
141811,10,0.0,0,0.0
141812,10,0.0,0,0.0
141813,10,0.0,0,0.0
141814,10,0.0,0,0.0
141817,10,0.0,0,0.0
141818,10,0.0,0,0.0
141850,10,0.0,0,0.0
141851,10,0.0,0,0.0
141852,10,0.0,0,0.0
141853,10,0.0,0,0.0
141854,10,0.0,0,0.0
141855,10,0.0,0,0.0
141856,10,0.0,0,0.0
141857,10,0.0,0,0.0
141858,10,0.21,0,0.1144
141859,10,0.57,0,0.0926
141860,10,0.0,0,0.0
141861,10,0.0,0,0.0
141862,10,0.0,0,0.0
141863,10,0.0,0,0.0
141864,10,0.0,0,0.0
141865,10,0.0,0,0.0
141866,10,0.0,0,0.0
141867,10,0.0,0,0.0
141868,10,0.0,0,0.0
141869,10,0.0,0,0.0
141870,10,0.0,0,0.0
142447,10,0.0,0,0.0
142453,10,0.0,0,0.0
142454,10,0.0,0,0.0
142455,10,0.0,0,0.0
142456,10,0.46,0,0.2442
142457,10,0.0,0,0.0
142458,10,0.0,0,0.0
142459,10,0.27,0,0.1747
142460,10,0.33,0,0.075
142461,10,0.0,0,0.0
142463,8,3.36,0,0.8642
142464,10,1.97,0,0.6455
142465,10,0.91,0,0.2107
142466,10,0.0,0,0.0
142467,7,0.01,0,0.945
142468,7,0.11,0,0.8936
142469,8,0.01,0,0.9449
142470,10,0.0,0,0.0
142473,10,0.0,0,0.0
142474,10,0.0,0,0.0
142475,10,0.0,0,0.0
142476,10,0.0,0,0.0
142479,10,0.0,0,0.0
142480,10,0.0,0,0.0
142481,10,0.0,0,0.0
142484,10,0.0,0,0.0
142490,10,0.0,0,0.0
142491,10,0.0,0,0.0
142492,10,0.0,0,0.0
142493,10,0.0,0,0.0
142494,10,2.27,0,0.1449
142495,10,0.0,0,0.0
142496,10,0.0,0,0.0
142499,10,0.0,0,0.0
142501,10,0.73,0,0.3082
142502,10,0.0,0,0.0
142529,10,0.0,0,0.0
142530,10,0.0,0,0.0
142531,10,0.0,0,0.0
142532,10,0.0,0,0.0
142534,10,0.0,0,0.0
142535,10,0.0,0,0.0
142536,10,0.0,0,0.0
142537,10,0.0,0,0.0
142538,10,0.0,0,0.0
142539,10,0.0,0,0.0
142540,10,3.02,0,0.2226
142541,10,0.0,0,0.0
142542,10,0.06,0,0.4336
142543,10,0.0,0,0.0
142544,10,0.0,0,0.0
142545,10,0.0,0,0.0
142546,10,0.0,0,0.0
142547,10,0.0,0,0.0
142548,10,0.0,0,0.0
142549,10,0.0,0,0.0
142550,10,0.0,0,0.0
142551,10,0.0,0,0.0
142552,10,0.0,0,0.0
142553,10,0.0,0,0.0
142554,10,0.0,0,0.0
143131,10,0.0,0,0.0
143137,10,0.0,0,0.0
143138,10,0.0,0,0.0
143139,10,0.0,0,0.0
143140,10,0.77,0,0.0659
143141,10,0.0,0,0.0
143142,10,0.0,0,0.0
143147,10,0.0,0,0.0
143148,10,0.95,0,0.627
143149,10,1.03,0,0.2499
143150,10,1.49,0,0.2094
143151,10,0.0,0,0.0
143153,10,0.06,0,0.3952
143154,10,0.02,0,0.0173
143155,10,0.04,0,0.0328
143156,10,0.0,0,0.0
143157,10,0.0,0,0.0
143158,10,0.0,0,0.0
143163,10,0.0,0,0.0
143164,10,0.0,0,0.0
143165,10,0.0,0,0.0
143170,10,0.0,0,0.0
143173,10,0.0,0,0.0
143174,10,0.0,0,0.0
143175,10,0.0,0,0.0
143176,10,0.0,0,0.0
143177,10,0.0,0,0.0
143179,10,0.0,0,0.0
143181,10,0.0,0,0.0
143182,10,0.0,0,0.0
143183,10,0.0,0,0.0
143184,10,0.0,0,0.0
143185,10,0.0,0,0.0
143212,10,0.0,0,0.0
143213,10,0.0,0,0.0
143215,10,0.0,0,0.0
143216,10,0.0,0,0.0
143217,10,0.0,0,0.0
143218,10,0.0,0,0.0
143219,10,0.0,0,0.0
143220,10,0.0,0,0.0
143221,10,0.0,0,0.0
143222,10,0.0,0,0.0
143223,10,0.0,0,0.0005
143224,10,1.51,0,0.294
143225,10,0.0,0,0.0
143230,10,0.0,0,0.0
143231,10,0.67,0,0.0977
143232,10,0.0,0,0.0
143233,10,0.0,0,0.0
143234,10,0.0,0,0.0
143235,10,0.0,0,0.0
143236,10,0.0,0,0.0
143237,10,0.0,0,0.0
143822,10,0.0,0,0.0
143823,10,0.0,0,0.0
143824,10,2.02,0,0.1138
143825,10,0.0,0,0.0
143826,10,0.0,0,0.0
143827,10,0.0,0,0.0
143828,10,0.0,0,0.0
143829,10,0.0,0,0.0
143830,10,0.0,0,0.0
143831,10,0.0,0,0.0
143832,10,0.31,0,0.337
143833,10,3.5,0,0.4887
143834,10,0.46,0,0.0928
143835,10,0.4,0,0.2748
143836,10,0.37,0,0.6866
143837,10,0.01,0,0.1367
143839,10,0.04,0,0.4303
143840,10,0.26,0,0.056
143841,10,0.33,0,0.1109
143844,10,0.0,0,0.0
143845,10,0.0,0,0.0013
143846,10,0.0,0,0.0
143847,10,0.0,0,0.0
143848,10,0.0,0,0.0
143858,10,0.0,0,0.0
143859,10,0.0,0,0.0
143860,10,0.0,0,0.0
143861,10,0.0,0,0.0
143862,10,0.0,0,0.0
143863,10,0.0,0,0.0
143865,10,0.0,0,0.0
143866,10,0.0,0,0.0
143867,10,0.0,0,0.0
143868,10,0.0,0,0.0
143869,10,0.0,0,0.0
143870,9,0.26,0,0.8821
143895,10,0.0,0,0.0
143896,10,0.0,0,0.0
143897,10,0.0,0,0.0
143899,10,0.0,0,0.0
143900,10,0.0,0,0.0
143901,10,0.0,0,0.0
143902,10,0.0,0,0.0
143903,10,0.0,0,0.0
143904,10,0.0,0,0.0
143905,10,0.0,0,0.0
143906,10,4.9,0,0.4981
143907,10,4.85,0,0.287
143908,10,0.0,0,0.0
143909,10,1.09,0,0.1642
143915,10,0.64,0,0.9443
143916,10,0.0,0,0.0
143917,10,0.0,0,0.0
143918,10,0.0,0,0.0
143919,10,0.0,0,0.0
143920,10,0.0,0,0.0
144507,10,0.0,0,0.0
144508,10,0.0,0,0.0
144509,10,0.0,0,0.0
144510,10,3.92,0,0.5546
144511,10,0.0,0,0.0
144512,10,0.0,0,0.0
144513,10,0.0,0,0.0
144514,10,0.0,0,0.0
144515,10,0.0,0,0.0
144517,10,1.23,0,0.3247
144518,10,1.23,0,0.3366
144519,8,4.81,0,0.886
144520,10,0.0,0,0.0
144521,10,0.0,0,0.0
144522,10,0.0,0,0.0
144523,9,0.16,0,0.7536
144524,10,0.02,0,0.034
144525,10,4.59,0,0.7062
144526,8,1.21,0,0.9263
144527,9,0.2,0,0.9448
144528,10,1.58,0,0.2415
144529,10,1.78,0,0.4718
144530,10,0.04,0,0.1693
144531,10,0.0,0,0.0
144532,10,0.0,0,0.0
144536,10,0.0,0,0.0
144537,10,0.0,0,0.0
144541,10,0.0,0,0.0
144542,10,0.0,0,0.0
144543,10,0.0,0,0.0
144544,10,0.0,0,0.0
144545,10,0.0,0,0.0
144546,10,0.0,0,0.0
144550,10,0.0,0,0.0
144578,10,0.0,0,0.0
144579,10,0.0,0,0.0
144580,10,0.0,0,0.0
144581,10,0.0,0,0.0
144582,10,0.0,0,0.0
144583,10,0.0,0,0.0
144584,10,0.0,0,0.0
144585,10,0.0,0,0.0
144586,10,0.0,0,0.0
144587,10,0.0,0,0.0
144588,10,0.0,0,0.0
144589,10,0.0,0,0.0
144590,10,5.02,0,0.3137
144591,10,5.9,0,0.3613
144592,10,1.26,0,0.084
144593,10,0.56,0,0.1128
144594,10,2.23,0,0.2572
144595,10,0.0,0,0.0
144601,10,0.0,0,0.0
144602,10,0.0,0,0.0
144603,10,0.0,0,0.0
144604,10,0.0,0,0.0
145181,10,0.0,0,0.0
145191,10,0.0,0,0.0
145192,10,0.0,0,0.0
145193,10,0.0,0,0.0
145194,10,0.0,0,0.0
145195,10,0.0,0,0.0
145196,10,0.38,0,0.0606
145197,10,3.17,0,0.2783
145198,10,2.09,0,0.3885
145199,10,2.86,0,0.1902
145200,10,3.06,0,0.6836
145201,8,10.71,0,0.9448
145202,8,2.58,0,0.9448
145203,8,3.63,0,0.9449
145204,7,4.01,0,0.945
145205,9,20.28,0,0.918
145206,10,0.1,0,0.3958
145207,8,0.01,0,0.9449
145209,10,0.01,0,0.0387
145210,10,1.08,0,0.6832
145211,10,4.96,0,0.5152
145212,10,0.12,0,0.0059
145213,9,7.52,0,0.9279
145214,10,2.25,0,0.3466
145215,10,0.0,0,0.0
145216,10,0.0,0,0.0
145221,10,0.0,0,0.0
145222,10,0.0,0,0.0
145223,10,0.0,0,0.0
145224,10,0.0,0,0.0
145225,10,0.0,0,0.0
145226,10,0.0,0,0.0
145227,10,0.0,0,0.0
145228,10,0.0,0,0.0
145231,10,0.0,0,0.0
145232,10,0.0,0,0.0
145233,10,0.0,0,0.0
145234,10,0.0,0,0.0
145236,10,0.0,0,0.0
145239,10,0.0,0,0.0
145240,10,0.0,0,0.0
145242,10,0.0,0,0.0
145260,10,0.0,0,0.0
145261,10,0.0,0,0.0
145262,10,0.0,0,0.0
145263,10,0.0,0,0.0
145264,10,0.0,0,0.0
145265,10,0.0,0,0.0
145266,10,0.0,0,0.0
145267,10,0.0,0,0.0
145268,10,0.0,0,0.0
145269,10,0.0,0,0.0
145270,10,0.0,0,0.0
145271,10,0.0,0,0.0
145272,10,0.0,0,0.0
145273,10,0.0,0,0.0
145274,10,0.0,0,0.0
145275,10,2.01,0,0.1372
145276,10,1.5,0,0.1194
145277,10,1.55,0,0.3119
145278,10,2.71,0,0.2029
145279,10,0.0,0,0.0
145285,10,0.0,0,0.0
145286,10,0.0,0,0.0
145287,10,0.0,0,0.0
145288,10,0.0,0,0.0
145876,10,0.0,0,0.0
145877,10,0.0,0,0.0
145878,10,0.0,0,0.0
145880,10,0.92,0,0.2092
145881,10,5.01,0,0.9444
145882,10,0.0,0,0.0
145883,10,1.71,0,0.4558
145884,10,3.42,0,0.3367
145885,10,6.92,0,0.2829
145886,8,14.12,0,0.9448
145887,8,0.47,0,0.9449
145888,8,24.25,0,0.9449
145889,10,10.18,0,0.5345
145890,10,9.22,0,0.6168
145891,10,0.98,0,0.4028
145892,10,0.0,0,0.0
145895,10,0.0,0,0.0
145896,10,0.0,0,0.0
145897,10,0.89,0,0.0537
145898,10,0.1,0,0.0165
145899,10,0.0,0,0.0
145900,10,0.0,0,0.0
145901,10,0.0,0,0.0
145904,10,0.0,0,0.0
145905,10,0.0,0,0.0
145906,10,0.0,0,0.0
145909,10,0.0,0,0.0
145910,10,0.0,0,0.0
145915,10,0.0,0,0.0
145916,10,0.0,0,0.0
145917,10,0.0,0,0.0
145918,10,0.0,0,0.0
145924,10,0.0,0,0.0
145926,10,0.0,0,0.0
145944,10,0.0,0,0.0
145945,10,0.0,0,0.0
145946,10,0.0,0,0.0
145947,10,0.0,0,0.0
145948,10,0.0,0,0.0
145949,10,0.0,0,0.0
145950,10,0.0,0,0.0
145951,10,0.0,0,0.0
145952,10,0.0,0,0.0
145953,10,0.0,0,0.0
145954,10,0.0,0,0.0
145955,10,0.0,0,0.0
145956,10,0.0,0,0.0
145957,10,0.0,0,0.0
145958,10,0.0,0,0.0
145959,10,15.81,0,0.7928
145960,10,7.7,0,0.6098
145961,10,4.3,0,0.5639
145962,10,6.35,0,0.6534
145963,10,0.0,0,0.0
145964,10,0.0,0,0.0
145965,10,0.0,0,0.0
145966,10,0.0,0,0.0
145967,10,0.0,0,0.0
145968,10,0.0,0,0.0
145969,10,0.0,0,0.0
145970,10,0.0,0,0.0
145971,10,0.0,0,0.0
145972,10,0.0,0,0.0
146560,10,0.0,0,0.0
146561,10,0.0,0,0.0
146562,10,0.0,0,0.0
146563,10,0.0,0,0.0
146564,10,0.0,0,0.0
146565,10,0.0,0,0.0
146566,10,0.0,0,0.0
146567,10,13.94,0,0.6073
146568,10,5.38,0,0.287
146569,9,23.07,0,0.8885
146570,8,6.17,0,0.9448
146571,8,1.96,0,0.9448
146572,8,0.1,0,0.9449
146573,8,10.31,0,0.9449
146574,9,5.14,0,0.7621
146575,10,0.98,0,0.1149
146576,8,0.0,0,0.9448
146580,10,0.0,0,0.0
146581,10,0.0,0,0.0
146582,10,0.0,0,0.0
146583,10,0.0,0,0.0
146584,10,0.0,0,0.0
146588,10,0.0,0,0.0
146589,10,0.0,0,0.0
146591,10,0.0,0,0.0
146600,10,0.0,0,0.0
146601,10,0.0,0,0.0
146602,10,0.0,0,0.0
146603,10,0.0,0,0.0
146604,10,0.0,0,0.0
146605,10,0.0,0,0.0
146608,10,0.0,0,0.0
146609,10,0.0,0,0.0
146610,10,0.0,0,0.0
146622,10,0.0,0,0.0
146623,10,0.0,0,0.0
146626,10,0.0,0,0.0
146627,10,0.0,0,0.0
146628,10,0.0,0,0.0
146629,10,0.0,0,0.0
146630,10,0.0,0,0.0
146631,10,0.0,0,0.0
146632,10,0.0,0,0.0
146633,10,0.0,0,0.0
146634,10,0.0,0,0.0
146635,10,0.0,0,0.0
146636,10,0.0,0,0.0
146637,10,0.0,0,0.0
146638,10,0.0,0,0.0
146639,10,0.0,0,0.0
146640,10,0.0,0,0.0
146641,10,0.0,0,0.0
146642,10,0.0,0,0.0
146643,9,12.39,0,0.8497
146644,10,5.78,0,0.5562
146645,10,0.36,0,0.0376
146646,10,1.98,0,0.1899
146647,10,0.0,0,0.0
146648,10,0.0,0,0.0
146649,10,0.0,0,0.0
146650,10,0.0,0,0.0
146651,10,0.0,0,0.0
146652,10,0.0,0,0.0
146653,10,0.0,0,0.0
146654,10,0.0,0,0.0
146655,10,0.0,0,0.0
146656,10,0.0,0,0.0
147244,10,0.0,0,0.0
147245,10,0.0,0,0.0
147247,10,0.0,0,0.0
147248,10,0.0,0,0.0
147249,10,0.21,0,0.2379
147250,10,1.45,0,0.0776
147251,10,0.0,0,0.0
147252,10,2.42,0,0.2677
147253,8,28.72,0,0.9439
147254,8,23.7,0,0.9448
147255,8,10.99,0,0.9449
147257,8,18.06,0,0.9449
147258,8,16.4,0,0.9352
147259,9,3.16,0,0.8128
147260,10,1.46,0,0.5099
147261,8,0.0,0,0.9448
147264,10,0.0,0,0.0
147265,10,0.0,0,0.0
147266,10,0.0,0,0.0
147267,10,0.0,0,0.0
147274,10,0.0,0,0.0
147275,10,0.0,0,0.0
147276,10,0.0,0,0.0
147285,10,0.0,0,0.0
147286,10,0.13,0,0.2199
147287,10,0.47,0,0.2243
147288,10,0.07,0,0.2941
147289,10,0.0,0,0.0
147290,10,0.0,0,0.0
147291,10,0.0,0,0.0
147293,10,0.0,0,0.0
147294,10,0.0,0,0.0
147306,10,0.0,0,0.0
147307,10,0.0,0,0.0
147309,10,0.0,0,0.0
147310,10,0.0,0,0.0
147311,10,0.0,0,0.0
147312,10,0.0,0,0.0
147313,10,0.0,0,0.0
147314,10,0.0,0,0.0
147315,10,0.0,0,0.0
147316,10,1.37,0,0.1253
147317,10,0.0,0,0.0
147318,10,0.0,0,0.0
147319,10,0.0,0,0.0
147320,10,0.09,0,0.1059
147321,10,0.6,0,0.0384
147322,10,0.0,0,0.0
147323,10,0.0,0,0.0
147324,10,0.0,0,0.0
147325,10,1.03,0,0.4337
147326,9,0.29,0,0.9284
147327,9,1.22,0,0.9448
147328,9,5.57,0,0.9269
147329,10,1.2,0,0.2091
147330,10,0.0,0,0.0
147331,10,0.0,0,0.0
147332,10,0.0,0,0.0
147333,10,0.0,0,0.0
147334,10,0.0,0,0.0
147335,10,0.0,0,0.0
147336,10,0.0,0,0.0
147337,10,0.0,0,0.0
147338,10,0.0,0,0.0
147339,10,0.0,0,0.0
147340,10,0.0,0,0.0
147927,10,0.01,0,0.0062
147928,10,0.18,0,0.0174
147929,10,0.0,0,0.0
147930,10,0.0,0,0.0
147931,10,0.0,0,0.0
147932,10,0.0,0,0.0
147933,10,0.37,0,0.0385
147934,10,14.27,0,0.6902
147935,10,6.85,0,0.8183
147936,10,1.28,0,0.2061
147937,9,4.06,0,0.8205
147938,8,3.61,0,0.9448
147939,8,35.46,0,0.9449
147940,8,15.72,0,0.9449
147941,8,19.83,0,0.9449
147942,8,30.64,0,0.9449
147943,9,4.67,0,0.9141
147944,10,7.01,0,0.6056
147945,10,2.64,0,0.3556
147946,10,0.49,0,0.3388
147949,10,0.0,0,0.0
147950,10,0.0,0,0.0
147951,10,0.0,0,0.0
147960,10,0.0,0,0.0
147961,10,0.0,0,0.0
147962,10,0.0,0,0.0
147963,10,0.0,0,0.0
147969,10,0.0,0,0.0
147970,10,0.0,0,0.0
147971,10,0.0,0,0.0
147972,10,0.13,0,0.3972
147973,10,0.0,0,0.0
147976,10,0.0,0,0.0
147980,10,0.0,0,0.0
147981,10,0.0,0,0.0
147982,10,0.0,0,0.0
147983,10,0.0,0,0.0
147992,10,0.0,0,0.0
147993,10,0.0,0,0.0
147994,10,0.0,0,0.0
147995,10,0.0,0,0.0
147996,10,0.0,0,0.0
147997,10,0.0,0,0.0
147998,10,0.0,0,0.0
147999,10,0.26,0,0.411
148000,10,3.87,0,0.3378
148001,10,0.0,0,0.0
148002,10,0.0,0,0.0
148003,10,0.0,0,0.0
148004,10,5.14,0,0.4601
148005,10,8.38,0,0.615
148006,10,1.25,0,0.1807
148007,10,0.0,0,0.0
148008,10,0.06,0,0.4357
148009,10,10.66,0,0.7342
148010,10,0.2,0,0.0314
148011,8,2.44,0,0.9449
148012,8,2.46,0,0.9448
148013,10,0.0,0,0.0
148014,10,0.0,0,0.0
148015,10,0.0,0,0.0
148016,10,0.0,0,0.0
148017,10,0.0,0,0.0
148018,10,0.0,0,0.0
148019,10,0.0,0,0.0
148020,10,0.0,0,0.0
148021,10,0.0,0,0.0
148022,10,0.0,0,0.0
148023,10,0.0,0,0.0
148024,10,0.0,0,0.0
148612,10,0.3,0,0.1292
148613,10,0.0,0,0.0
148614,10,0.0,0,0.0
148615,10,0.0,0,0.0
148616,10,0.0,0,0.0
148617,10,0.0,0,0.0
148618,10,0.0,0,0.0
148619,10,5.03,0,0.4556
148620,10,1.45,0,0.1527
148621,10,3.47,0,0.1734
148622,8,1.8,0,0.9448
148623,8,22.98,0,0.9448
148624,8,27.37,0,0.9449
148625,8,30.08,0,0.9449
148626,8,38.97,0,0.9449
148627,8,6.37,0,0.9449
148628,8,0.47,0,0.9448
148629,10,2.24,0,0.2332
148630,10,0.0,0,0.0
148633,10,0.0,0,0.0
148634,10,0.0,0,0.0
148635,10,0.0,0,0.0
148644,10,0.0,0,0.0
148645,10,0.0,0,0.0
148646,10,0.0,0,0.0
148647,10,0.0,0,0.0
148653,10,0.0,0,0.0
148654,10,0.0,0,0.0
148655,10,0.0,0,0.0
148656,10,0.0,0,0.0
148657,10,0.0,0,0.0
148660,10,0.0,0,0.0
148661,10,0.0,0,0.0
148664,10,0.0,0,0.0
148665,10,0.0,0,0.0
148666,10,0.0,0,0.0
148667,10,0.0,0,0.0
148676,10,0.0,0,0.0
148677,10,0.0,0,0.0
148678,10,0.0,0,0.0
148679,10,0.0,0,0.0
148680,10,0.0,0,0.0
148681,10,0.0,0,0.0
148682,10,0.0,0,0.0
148684,10,0.0,0,0.0
148685,10,0.0,0,0.0
148686,10,0.0,0,0.0
148687,10,2.22,0,0.1907
148688,10,6.69,0,0.5298
148689,9,16.04,0,0.8838
148690,10,6.97,0,0.7192
148691,10,0.44,0,0.0868
148692,10,4.35,0,0.5065
148693,10,12.78,0,0.6713
148694,10,11.72,0,0.582
148695,8,9.79,0,0.9449
148696,10,1.71,0,0.2801
148697,10,0.0,0,0.0
148698,10,0.0,0,0.0
148699,10,0.0,0,0.0
148700,10,0.0,0,0.0
148701,10,0.0,0,0.0
148702,10,0.0,0,0.0
148703,10,0.0,0,0.0
148704,10,0.0,0,0.0
148705,10,0.0,0,0.0
148706,10,0.0,0,0.0
148707,10,0.0,0,0.0
149296,10,0.81,0,0.3043
149297,10,0.0,0,0.0
149298,10,0.0,0,0.0
149299,10,0.0,0,0.0
149300,10,0.0,0,0.0
149301,10,0.0,0,0.0
149302,10,0.0,0,0.0
149303,10,0.0,0,0.0
149304,10,0.0,0,0.0
149305,10,5.5,0,0.4707
149306,8,17.18,0,0.9448
149307,8,34.91,0,0.9448
149308,8,32.98,0,0.9449
149309,8,40.36,0,0.9449
149310,8,32.29,0,0.9449
149311,8,9.81,0,0.9449
149312,8,0.67,0,0.9448
149313,10,0.0,0,0.0
149314,10,0.0,0,0.0
149316,10,0.0,0,0.0
149317,10,0.0,0,0.0
149318,10,0.0,0,0.0
149319,10,0.0,0,0.0
149323,10,0.0,0,0.0
149324,10,0.0,0,0.0
149330,10,0.0,0,0.0
149331,10,0.0,0,0.0
149332,10,0.0,0,0.0
149333,10,0.0,0,0.0
149335,10,0.0,0,0.0
149336,10,0.0,0,0.0
149337,10,0.0,0,0.0
149339,10,0.0,0,0.0
149340,10,0.0,0,0.0
149341,10,0.0,0,0.0
149342,10,0.0,0,0.0
149343,10,0.0,0,0.0
149344,10,0.0,0,0.0
149346,10,0.0,0,0.0
149349,10,0.0,0,0.0
149359,10,0.0,0,0.0
149361,10,0.0,0,0.0
149362,10,0.0,0,0.0
149363,10,0.0,0,0.0
149364,10,0.0,0,0.0
149365,10,0.0,0,0.0
149366,10,0.13,0,0.201
149367,10,0.0,0,0.0
149368,10,0.0,0,0.0
149369,10,0.0,0,0.0
149370,10,0.0,0,0.0
149371,10,3.15,0,0.2269
149372,9,12.35,0,0.9447
149373,9,5.79,0,0.7994
149374,10,9.76,0,0.6542
149375,10,0.53,0,0.04
149376,10,0.01,0,0.002
149377,8,4.93,0,0.8591
149378,8,25.05,0,0.9449
149379,8,9.81,0,0.9449
149380,9,8.84,0,0.9209
149381,10,1.05,0,0.1281
149382,10,0.0,0,0.0
149383,10,0.0,0,0.0
149384,10,0.0,0,0.0
149385,10,0.0,0,0.0
149386,10,0.0,0,0.0
149387,10,0.0,0,0.0
149388,10,0.0,0,0.0
149389,10,0.0,0,0.0
149390,10,0.0,0,0.0
149391,10,0.0,0,0.0
149980,10,0.06,0,0.0151
149981,10,0.0,0,0.0
149982,10,0.0,0,0.0
149983,10,0.0,0,0.0
149984,10,0.0,0,0.0
149985,10,0.0,0,0.0
149987,10,0.0,0,0.0
149988,10,0.0,0,0.0
149989,10,1.09,0,0.227
149990,9,1.4,0,0.9448
149991,8,17.46,0,0.9448
149992,8,26.09,0,0.9448
149993,8,30.99,0,0.9449
149994,8,29.42,0,0.9449
149995,8,2.5,0,0.9448
149996,10,0.0,0,0.0
149997,8,1.29,0,0.9448
149998,9,0.0,0,0.9448
150000,10,0.0,0,0.0
150001,10,0.0,0,0.0
150002,10,0.0,0,0.0
